collection,pmcid,doi,pmc_live_date,pubyear,journal,publisher,license_url,license_text
JMIR,PMC8507423,10.2196/27472,2021/10/12,2021,JMIR Infodemiology,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIR Infodemiology, is properly cited. The complete bibliographic information, a link to the original publication on  https://infodemiology.jmir.org/ https://infodemiology.jmir.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8521455,10.2196/31983,2021/10/20,2021,JMIR Infodemiology,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIR Infodemiology, is properly cited. The complete bibliographic information, a link to the original publication on  https://infodemiology.jmir.org/ https://infodemiology.jmir.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8483152,10.2196/30176,2021/10/12,2021,JMIRx Med,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIRx Med, is properly cited. The complete bibliographic information, a link to the original publication on  https://med.jmirx.org/ https://med.jmirx.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8477905,10.2196/29638,2021/09/28,2021,JMIRx Med,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIRx Med, is properly cited. The complete bibliographic information, a link to the original publication on  https://med.jmirx.org/ https://med.jmirx.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8459738,10.2196/24630,2021/09/28,2021,JMIRx Med,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIRx Med, is properly cited. The complete bibliographic information, a link to the original publication on  https://med.jmirx.org/ https://med.jmirx.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8448461,10.2196/30979,2021/09/28,2021,JMIR Infodemiology,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIR Infodemiology, is properly cited. The complete bibliographic information, a link to the original publication on  https://infodemiology.jmir.org/ https://infodemiology.jmir.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8448459,10.2196/25636,2021/09/28,2021,JMIR Infodemiology,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIR Infodemiology, is properly cited. The complete bibliographic information, a link to the original publication on  https://infodemiology.jmir.org/ https://infodemiology.jmir.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8422937,10.2196/28158,2021/09/28,2021,JMIRx Med,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIRx Med, is properly cited. The complete bibliographic information, a link to the original publication on  https://med.jmirx.org/ https://med.jmirx.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8404307,10.2196/26895,2021/09/14,2021,JMIR Infodemiology,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIR Infodemiology, is properly cited. The complete bibliographic information, a link to the original publication on  https://infodemiology.jmir.org/ https://infodemiology.jmir.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8404263,10.2196/28843,2021/09/14,2021,JMIRx Med,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIRx Med, is properly cited. The complete bibliographic information, a link to the original publication on  https://med.jmirx.org/ https://med.jmirx.org/ uri , as well as this copyright and license information must be included."
