collection,pmcid,doi,pmc_live_date,pubyear,journal,publisher,license_url,license_text
UTORONTO,PMC8231700,10.3138/cpp.2020-084,2021/06/28,2020,Can Public Policy,University of Toronto Press,NA,"This article is made available via the PMC Open Access Subset for reuse and analysis with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
UTORONTO,PMC8231177,10.3138/cpp.2020-089,2021/06/28,2020,Can Public Policy,University of Toronto Press,NA,"This article is made available via the PMC Open Access Subset for reuse and analysis with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
UTORONTO,PMC8231096,10.3138/cpp.2020-062,2021/06/28,2020,Can Public Policy,University of Toronto Press,NA,"This article is made available via the PMC Open Access Subset for reuse and analysis with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
UTORONTO,PMC8231073,10.3138/cpp.2020-060,2021/06/28,2020,Can Public Policy,University of Toronto Press,NA,"This article is made available via the PMC Open Access Subset for reuse and analysis with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
UTORONTO,PMC8231070,10.3138/cpp.2020-059,2021/06/28,2020,Can Public Policy,University of Toronto Press,NA,"This article is made available via the PMC Open Access Subset for reuse and analysis with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
UTORONTO,PMC8230707,10.3138/cpp.2020-078,2021/06/28,2020,Can Public Policy,University of Toronto Press,NA,"This article is made available via the PMC Open Access Subset for reuse and analysis with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
UTORONTO,PMC8230634,10.3138/cpp.2020-077,2021/06/28,2020,Can Public Policy,University of Toronto Press,NA,"This article is made available via the PMC Open Access Subset for reuse and analysis with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
UTORONTO,PMC8230605,10.3138/cpp.2020-065,2021/06/28,2020,Can Public Policy,University of Toronto Press,NA,"This article is made available via the PMC Open Access Subset for reuse and analysis with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
UTORONTO,PMC8230209,10.3138/cpp.2020-044,2021/06/28,2020,Can Public Policy,University of Toronto Press,NA,"This article is made available via the PMC Open Access Subset for reuse and analysis with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
UTORONTO,PMC8230143,10.3138/cpp.2020-050,2021/06/28,2020,Can Public Policy,University of Toronto Press,NA,"This article is made available via the PMC Open Access Subset for reuse and analysis with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
UTORONTO,PMC8229861,10.3138/cpp.2020-091,2021/06/28,2020,Can Public Policy,University of Toronto Press,NA,"This article is made available via the PMC Open Access Subset for reuse and analysis with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
UTORONTO,PMC8229551,10.3138/cpp.2020-054,2021/06/28,2020,Can Public Policy,University of Toronto Press,NA,"This article is made available via the PMC Open Access Subset for reuse and analysis with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
